場址名稱,場址種類,場址地址,場址地號,場址面積,場址列管狀態,土壤污染物,地下水污染物,經度,緯度
(N00412)彰化縣和美鎮大榮段1397-0000地號,農地,,彰化縣和美鎮大榮段1397地號,180平方公尺,公告解除控制場址,銅:200(mg/Kg),-無資料-,120.49925676339,24.083316237319
(N00413)彰化縣和美鎮大榮段1476地號,農地,,彰化縣和美鎮大榮段1476地號,675平方公尺,公告解除控制場址,鋅:648(mg/Kg),-無資料-,120.50753713789,24.08090522578
(N00414)彰化縣和美鎮大榮段1478地號,農地,,彰化縣和美鎮大榮段1478地號,"3,084平方公尺",公告解除控制場址,鋅:875(mg/Kg),-無資料-,120.50768638113,24.080454243288
(N00415)彰化縣和美鎮大榮段1518地號,農地,,彰化縣和美鎮大榮段1518地號,"1,294平方公尺",公告解除控制場址,鋅:1320(mg/Kg),-無資料-,120.50696552167,24.081219408214
(N00416)彰化縣和美鎮大榮段1546-0000地號,農地,,彰化縣和美鎮大榮段1546地號,"1,121平方公尺",公告解除控制場址,鉻:260(mg/Kg);鎳:208(mg/Kg);鋅:1340(mg/Kg),-無資料-,120.50689778436,24.080930253579
(N00417)彰化縣和美鎮大榮段1547地號,農地,,彰化縣和美鎮大榮段1547地號,"1,625平方公尺",公告解除控制場址,鉻:261(mg/Kg);鋅:1080(mg/Kg),-無資料-,120.50688857141,24.080767697225
(N00418)彰化縣和美鎮大榮段1548地號,農地,,彰化縣和美鎮大榮段1548地號,"1,637平方公尺",公告解除控制場址,鉻:437(mg/Kg);鋅:1050(mg/Kg),-無資料-,120.50686942026,24.080632196601
(N00419)彰化縣和美鎮大榮段1549地號,農地,,彰化縣和美鎮大榮段1549地號,"2,716平方公尺",公告解除控制場址,鉻:451(mg/Kg);鋅:1670(mg/Kg),-無資料-,120.50685051093,24.080433491941
(N00420)彰化縣和美鎮大榮段1550-0000地號,農地,,彰化縣和美鎮大榮段1550地號,"2,504平方公尺",公告解除控制場址,鉻:316(mg/Kg);鋅:1950(mg/Kg),-無資料-,120.5068317398,24.080198670684
(N00421)彰化縣和美鎮大榮段1553地號,農地,,彰化縣和美鎮大榮段1553地號,"1,144平方公尺",公告解除控制場址,鋅:1450(mg/Kg),-無資料-,120.50680337598,24.07990061367
(N00422)彰化縣和美鎮大榮段1554地號,農地,,彰化縣和美鎮大榮段1554地號,"1,144平方公尺",公告解除控制場址,鋅:826(mg/Kg),-無資料-,120.5067939214,24.079801261329
(N00423)彰化縣和美鎮大榮段1558-0000地號,農地,,彰化縣和美鎮大榮段1558地號,"2,372平方公尺",公告解除控制場址,鋅:817(mg/Kg),-無資料-,120.50675634501,24.079340647908
(N00424)彰化縣和美鎮大榮段1570-0000地號,農地,,彰化縣和美鎮大榮段1570地號,"2,463平方公尺",公告解除控制場址,鋅:1900(mg/Kg),-無資料-,120.50581050316,24.079789057754
(N00425)彰化縣和美鎮大榮段1571地號,農地,,彰化縣和美鎮大榮段1571地號,"2,310平方公尺",公告解除控制場址,鋅:960(mg/Kg),-無資料-,120.50578203794,24.079518088016
(N00426)彰化縣和美鎮大榮段1573-0000地號,農地,,彰化縣和美鎮大榮段1573地號,"3,901平方公尺",公告解除控制場址,鉻:264(mg/Kg);鋅:1080(mg/Kg),-無資料-,120.50530783365,24.080076369031
(N00427)彰化縣和美鎮大榮段1574-0000地號,農地,,彰化縣和美鎮大榮段1574地號,"3,728平方公尺",公告解除控制場址,鋅:1580(mg/Kg),-無資料-,120.50500296267,24.080075382662
(N00428)彰化縣和美鎮大榮段1576-0000地號,農地,,彰化縣和美鎮大榮段1576地號,"4,064平方公尺",公告解除控制場址,鋅:720(mg/Kg),-無資料-,120.50466107779,24.079469315558
(N00429)彰化縣和美鎮大榮段1646-0000地號,農地,,彰化縣和美鎮大榮段1646地號,"5,312平方公尺",公告解除控制場址,鋅:693(mg/Kg),-無資料-,120.50387112114,24.080297446834
(N00430)彰化縣和美鎮大榮段1651地號,農地,,彰化縣和美鎮大榮段1651地號,"3,810平方公尺",公告解除控制場址,鋅:659(mg/Kg),-無資料-,120.50353719803,24.080178982966
(N00431)彰化縣和美鎮大榮段1661地號,農地,,彰化縣和美鎮大榮段1661地號,"3,655平方公尺",公告解除控制場址,鋅:999(mg/Kg),-無資料-,120.50250376865,24.080383297873
(N00432)彰化縣和美鎮大霞段0161-0000地號,農地,,彰化縣和美鎮大霞段0161地號,865平方公尺,公告解除控制場址,鉻:288(mg/Kg);鋅:767(mg/Kg);鎳:269(mg/Kg),-無資料-,120.50180798058,24.102638112664
(N00433)彰化縣和美鎮大霞段0280地號,農地,,彰化縣和美鎮大霞段0280地號,"2,022平方公尺",公告解除控制場址,鉻:370(mg/Kg);鎳:275(mg/Kg);鋅:658(mg/Kg),-無資料-,120.50235982323,24.102378062786
(N00434)彰化縣和美鎮大霞段0281-0000地號,農地,,彰化縣和美鎮大霞段0281地號,974平方公尺,公告解除控制場址,鉻:505(mg/Kg);鋅:954(mg/Kg);鎳:473(mg/Kg),-無資料-,120.50225277609,24.102079749654
(N00435)彰化縣和美鎮大霞段0282地號,農地,,彰化縣和美鎮大霞段0282地號,"1,242平方公尺",公告解除控制場址,鉻:791(mg/Kg);鋅:877(mg/Kg);鎳:591(mg/Kg),-無資料-,120.50180003043,24.102150508414
(N00436)彰化縣和美鎮大霞段0283-0000地號,農地,,彰化縣和美鎮大霞段0283地號,"2,285平方公尺",公告解除控制場址,鉻:1210(mg/Kg);鋅:1230(mg/Kg);鎳:539(mg/Kg);銅:209(mg/Kg),-無資料-,120.50147533008,24.102176537379
(N00437)彰化縣和美鎮大霞段0287地號,農地,,彰化縣和美鎮大霞段0287地號,"2,031平方公尺",公告解除控制場址,鉻:279(mg/Kg),-無資料-,120.502125708,24.101871663522
(N00438)彰化縣和美鎮大霞段0457-0000地號,農地,,彰化縣和美鎮大霞段0457地號,"2,285平方公尺",公告解除控制場址,銅:308(mg/Kg);鎳:319(mg/Kg),-無資料-,120.50793758055,24.094513596295
(N00439)彰化縣和美鎮大霞段0458地號,農地,,彰化縣和美鎮大霞段0458地號,"2,284平方公尺",公告解除控制場址,銅:950(mg/Kg);鎳:724(mg/Kg);鉻:740(mg/Kg);鋅:1750(mg/Kg),-無資料-,120.50801740359,24.094215888158
(N00440)彰化縣和美鎮大霞段0557-0000地號,農地,,彰化縣和美鎮大霞段0557地號,"4,521平方公尺",公告解除控制場址,銅:259(mg/Kg);鎳:278(mg/Kg),-無資料-,120.50672679274,24.094771542452
(N00441)彰化縣和美鎮大霞段0565-0000地號,農地,,彰化縣和美鎮大霞段0565地號,"3,911平方公尺",公告解除控制場址,鎳:291(mg/Kg);鉻:322(mg/Kg);銅:375(mg/Kg);鋅:990(mg/Kg),-無資料-,120.50725164024,24.093843222987
(N00442)彰化縣和美鎮大霞段0567地號,農地,,彰化縣和美鎮大霞段0567地號,"1,904平方公尺",公告解除控制場址,鎳:220(mg/Kg),-無資料-,120.507007374,24.093418061067
(N00443)彰化縣和美鎮大霞段0650-0000地號,農地,,彰化縣和美鎮大霞段0650地號,"2,786平方公尺",公告解除控制場址,銅:636(mg/Kg);鎳:457(mg/Kg);鉻:462(mg/Kg);鋅:1200(mg/Kg),-無資料-,120.50308348989,24.090723672973
(N00444)彰化縣和美鎮大霞段0812地號,農地,,彰化縣和美鎮大霞段0812地號,"1,443平方公尺",公告解除控制場址,鋅:4310(mg/Kg);銅:481(mg/Kg),-無資料-,120.50004136101,24.088953053716
(N00445)彰化縣和美鎮大霞段1754-0000地號,農地,,彰化縣和美鎮大霞段1754地號,"2,459平方公尺",公告解除控制場址,銅:727(mg/Kg);鋅:1320(mg/Kg);鎳:364(mg/Kg);鉻:432(mg/Kg),-無資料-,120.49671646154,24.086576485
(N00446)彰化縣和美鎮大霞段1758地號,農地,,彰化縣和美鎮大霞段1758地號,"1,542平方公尺",公告解除控制場址,銅:418(mg/Kg);鎳:276(mg/Kg);鋅:759(mg/Kg),-無資料-,120.49705730508,24.087444413649
(N00447)彰化縣和美鎮大霞段1787-0000地號,農地,,彰化縣和美鎮大霞段1787地號,"1,213平方公尺",公告解除控制場址,鋅:763(mg/Kg);銅:347(mg/Kg);鎳:237(mg/Kg),-無資料-,120.4995617495,24.08835555477
(N00448)彰化縣和美鎮大霞段1788地號,農地,,彰化縣和美鎮大霞段1788地號,"3,761平方公尺",公告解除控制場址,鋅:934(mg/Kg);銅:208(mg/Kg),-無資料-,120.4998668851,24.088293348406
(N00449)彰化縣和美鎮大霞段1789-0000地號,農地,,彰化縣和美鎮大霞段1789地號,"2,068平方公尺",公告解除控制場址,鋅:715(mg/Kg),-無資料-,120.5002310664,24.088222305182
(N00450)彰化縣和美鎮大霞段1825-0000地號,農地,,彰化縣和美鎮大霞段1825地號,"2,714平方公尺",公告解除控制場址,銅:208(mg/Kg),-無資料-,120.49778932443,24.086363310412
(N00451)彰化縣和美鎮大霞段1826地號,農地,,彰化縣和美鎮大霞段1826地號,"2,713平方公尺",公告解除控制場址,鉻:279(mg/Kg);鋅:1050(mg/Kg);銅:809(mg/Kg);鎳:345(mg/Kg),-無資料-,120.49739567731,24.086425221802
(N00452)彰化縣和美鎮大霞段2005-0000地號,農地,,彰化縣和美鎮大霞段2005地號,"1,154平方公尺",公告解除控制場址,銅:250(mg/Kg),-無資料-,120.4987924571,24.083847441968
(N00453)彰化縣和美鎮大霞段2006地號,農地,,彰化縣和美鎮大霞段2006地號,"1,022平方公尺",公告解除控制場址,銅:626(mg/Kg),-無資料-,120.49897942408,24.083820966868
(N00454)彰化縣和美鎮大霞段2007地號,農地,,彰化縣和美鎮大霞段2007地號,820平方公尺,公告解除控制場址,鋅:842(mg/Kg);銅:815(mg/Kg),-無資料-,120.49911718179,24.083803359622
(N00455)彰化縣和美鎮大霞段2010地號,農地,,彰化縣和美鎮大霞段2010地號,348平方公尺,公告解除控制場址,銅:431(mg/Kg),-無資料-,120.4993728872,24.083804196902
(N00456)彰化縣和美鎮大霞段2030-0000地號,農地,,彰化縣和美鎮大霞段2030地號,801平方公尺,公告解除控制場址,銅:311(mg/Kg),-無資料-,120.49870710391,24.083034529909
(N00457)彰化縣和美鎮大霞段2600地號,農地,,彰化縣和美鎮大霞段2600地號,679平方公尺,公告解除控制場址,鎳:201(mg/Kg),-無資料-,120.49264907892,24.080468305896
(N00458)彰化縣和美鎮大霞段2601地號,農地,,彰化縣和美鎮大霞段2601地號,"2,957平方公尺",公告解除控制場址,鉻:318(mg/Kg);鎳:313(mg/Kg),-無資料-,120.49291560642,24.080216370894
(N00459)彰化縣和美鎮大霞段2603地號,農地,,彰化縣和美鎮大霞段2603地號,"3,096平方公尺",公告解除控制場址,鉻:334(mg/Kg);鎳:329(mg/Kg),-無資料-,120.49283881261,24.079737566213
(N00460)彰化縣和美鎮大霞段2604地號,農地,,彰化縣和美鎮大霞段2604地號,"3,453平方公尺",公告解除控制場址,鉻:274(mg/Kg);鎳:238(mg/Kg),-無資料-,120.49280064679,24.079439474511
(N00461)彰化縣和美鎮大霞段2605地號,農地,,彰化縣和美鎮大霞段2605地號,"2,598平方公尺",公告解除控制場址,鉻:574(mg/Kg);鎳:681(mg/Kg),-無資料-,120.4927525401,24.079168437564
(N00462)彰化縣和美鎮大霞段2607-0000地號,農地,,彰化縣和美鎮大霞段2607地號,"5,864平方公尺",公告解除控制場址,鎳:201(mg/Kg),-無資料-,120.49284421123,24.078365138497
(N00463)彰化縣和美鎮大霞段2612地號,農地,,彰化縣和美鎮大霞段2612地號,"2,189平方公尺",公告解除控制場址,鉻:275(mg/Kg);鎳:404(mg/Kg),-無資料-,120.49195888075,24.080917477064
(N00464)彰化縣和美鎮大霞段2613-0000地號,農地,,彰化縣和美鎮大霞段2613地號,"2,786平方公尺",公告解除控制場址,鎳:421(mg/Kg);鉻:301(mg/Kg),-無資料-,120.49192039642,24.080700647355
(N00465)彰化縣和美鎮大霞段2614地號,農地,,彰化縣和美鎮大霞段2614地號,"3,557平方公尺",公告解除控制場址,鉻:545(mg/Kg);鎳:548(mg/Kg),-無資料-,120.49187232676,24.080420581073
(N00466)彰化縣和美鎮大霞段2615-0000地號,農地,,彰化縣和美鎮大霞段2615地號,"2,380平方公尺",公告解除控制場址,鉻:367(mg/Kg);鎳:274(mg/Kg),-無資料-,120.49183405624,24.080149576571
(N00467)彰化縣和美鎮大霞段2616地號,農地,,彰化縣和美鎮大霞段2616地號,"1,128平方公尺",公告解除控制場址,鉻:452(mg/Kg);鎳:401(mg/Kg),-無資料-,120.49181499222,24.07999601606
(N00468)彰化縣和美鎮大霞段2618-0000地號,農地,,彰化縣和美鎮大霞段2618地號,"1,383平方公尺",公告解除控制場址,鉻:332(mg/Kg);鎳:282(mg/Kg);銅:271(mg/Kg),-無資料-,120.49176695861,24.079706920599
(N00469)彰化縣和美鎮大霞段2619地號,農地,,彰化縣和美鎮大霞段2619地號,"1,420平方公尺",公告解除控制場址,鉻:303(mg/Kg);鎳:206(mg/Kg),-無資料-,120.49174778794,24.079580447456
(N00470)彰化縣和美鎮大霞段2629地號,農地,,彰化縣和美鎮大霞段2629地號,"2,825平方公尺",公告解除控制場址,鉻:822(mg/Kg);鎳:854(mg/Kg);銅:307(mg/Kg),-無資料-,120.49090700736,24.080805628476
(N00471)彰化縣和美鎮大霞段2633地號,農地,,彰化縣和美鎮大霞段2633地號,"2,177平方公尺",公告解除控制場址,鉻:865(mg/Kg);鎳:995(mg/Kg);銅:253(mg/Kg),-無資料-,120.49083032771,24.080299735566
(N00472)彰化縣和美鎮大霞段2635地號,農地,,彰化縣和美鎮大霞段2635地號,"2,634平方公尺",公告解除控制場址,鉻:383(mg/Kg);鎳:302(mg/Kg),-無資料-,120.49075347029,24.079838988224
(N00473)彰化縣和美鎮大霞段2636地號,農地,,彰化縣和美鎮大霞段2636地號,"3,276平方公尺",公告解除控制場址,鉻:266(mg/Kg);鎳:235(mg/Kg),-無資料-,120.49071516661,24.07957701259
(N00474)彰化縣和美鎮大霞段2642地號,農地,,彰化縣和美鎮大霞段2642地號,"3,774平方公尺",公告解除控制場址,鉻:318(mg/Kg);鎳:207(mg/Kg),-無資料-,120.48919418045,24.081206233441
(N00475)彰化縣和美鎮大霞段2646地號,農地,,彰化縣和美鎮大霞段2646地號,"1,054平方公尺",公告解除控制場址,鉻:268(mg/Kg),-無資料-,120.4896392043,24.080584701385
(N00476)彰化縣和美鎮和東段1350地號,農地,,彰化縣和美鎮和東段1350地號,"1,595平方公尺",公告解除控制場址,鎳:289(mg/Kg),-無資料-,120.50701928773,24.105724948878
(N00479)彰化縣和美鎮和東段1374地號,農地,,彰化縣和美鎮和東段1374地號,"10,831平方公尺",公告解除控制場址,鎘:7.7(mg/Kg);鎳:250(mg/Kg),-無資料-,120.50652350803,24.10418837975
(N00480)彰化縣和美鎮和東段1376地號,農地,,彰化縣和美鎮和東段1376地號,"2,194平方公尺",公告解除控制場址,鎘:6.23(mg/Kg),-無資料-,120.50687540526,24.104767386327
(N00481)彰化縣和美鎮柑子井段0473地號,農地,,彰化縣和美鎮柑子井段0473地號,"2,318平方公尺",公告解除控制場址,鎘:7.91(mg/Kg);鉻:261(mg/Kg),-無資料-,120.50824577306,24.10395917093
(N00482)彰化縣和美鎮新發段1167地號,農地,,彰化縣和美鎮新發段1167地號,"2,376平方公尺",公告解除控制場址,鎘:18(mg/Kg);銅:348(mg/Kg);鋅:1430(mg/Kg);鉻:450(mg/Kg);鎳:1030(mg/Kg),-無資料-,120.53034442807,24.094259019958
(N00483)彰化縣和美鎮新發段1170地號,農地,,彰化縣和美鎮新發段1170地號,"2,966平方公尺",公告解除控制場址,鎳:734(mg/Kg);鎘:5.82(mg/Kg);鋅:623(mg/Kg),-無資料-,120.52999067347,24.094167640173
(N00484)彰化縣和美鎮新發段1171地號,農地,,彰化縣和美鎮新發段1171地號,"1,105平方公尺",公告解除控制場址,鎳:701(mg/Kg),-無資料-,120.52989053778,24.094654912487
(N00485)彰化縣和美鎮新發段1188地號,農地,,彰化縣和美鎮新發段1188地號,"11,265平方公尺",公告解除控制場址,鎳:581(mg/Kg);鎘:6.48(mg/Kg),-無資料-,120.52935990496,24.094517840919
(N00486)彰化縣和美鎮新發段1192地號,農地,,彰化縣和美鎮新發段1192地號,"4,574平方公尺",公告解除控制場址,鎳:714(mg/Kg);鎘:8.82(mg/Kg);銅:260(mg/Kg);鋅:937(mg/Kg),-無資料-,120.52888888164,24.094218424503
(N00487)彰化縣和美鎮新發段1194地號,農地,,彰化縣和美鎮新發段1194地號,"1,034平方公尺",公告解除控制場址,鎳:396(mg/Kg);銅:213(mg/Kg),-無資料-,120.52875728609,24.095238325486
(N00488)彰化縣和美鎮新發段1195地號,農地,,彰化縣和美鎮新發段1195地號,311平方公尺,公告解除控制場址,銅:201(mg/Kg);鎳:448(mg/Kg),-無資料-,120.52897281404,24.095473750486
(N00489)彰化縣和美鎮新發段1203地號,農地,,彰化縣和美鎮新發段1203地號,"1,037平方公尺",公告解除控制場址,銅:421(mg/Kg);鋅:1430(mg/Kg);鉻:415(mg/Kg);鎳:606(mg/Kg),-無資料-,120.52866734399,24.095626306421
(N00490)彰化縣和美鎮新發段1207地號,農地,,彰化縣和美鎮新發段1207地號,"7,829平方公尺",公告解除控制場址,鎘:7.23(mg/Kg);銅:246(mg/Kg);鎳:738(mg/Kg);鋅:1070(mg/Kg),-無資料-,120.5283273234,24.094469512332
(N00491)彰化縣和美鎮新發段1210-0000地號,農地,,彰化縣和美鎮新發段1210地號,"6,362平方公尺",公告解除控制場址,鉻:541(mg/Kg);鎳:1280(mg/Kg);鎘:13(mg/Kg);銅:570(mg/Kg);鋅:1610(mg/Kg),-無資料-,120.52811169907,24.094261173914
(N00492)彰化縣和美鎮新發段1211地號,農地,,彰化縣和美鎮新發段1211地號,"5,228平方公尺",公告解除控制場址,鋅:620(mg/Kg);鎳:307(mg/Kg);銅:265(mg/Kg),-無資料-,120.52792929744,24.095723351005
(N00493)彰化縣和美鎮新發段1224地號,農地,,彰化縣和美鎮新發段1224地號,533平方公尺,公告解除控制場址,鎘:5.87(mg/Kg);銅:1190(mg/Kg);鋅:3410(mg/Kg);鉻:1150(mg/Kg);鎳:1750(mg/Kg),-無資料-,120.52755871667,24.094855397269
(N00494)彰化縣和美鎮新發段1225地號,農地,,彰化縣和美鎮新發段1225地號,"2,017平方公尺",公告解除控制場址,鉻:864(mg/Kg);銅:802(mg/Kg);鎳:1270(mg/Kg);鋅:2610(mg/Kg),-無資料-,120.52768747462,24.094612005079
(N00495)彰化縣和美鎮新發段1226-0000地號,農地,,彰化縣和美鎮新發段1226地號,"1,770平方公尺",公告解除控制場址,鎳:248(mg/Kg),-無資料-,120.52786706482,24.093917306685
(N00496)彰化縣和美鎮新發段1234地號,農地,,彰化縣和美鎮新發段1234地號,"4,073平方公尺",公告解除控制場址,銅:808(mg/Kg);鋅:2470(mg/Kg);鎳:1240(mg/Kg);鉻:675(mg/Kg),-無資料-,120.52676457811,24.094157688049
(N00497)彰化縣和美鎮新發段1236地號,農地,,彰化縣和美鎮新發段1236地號,"4,053平方公尺",公告解除控制場址,鉻:732(mg/Kg);銅:765(mg/Kg);鋅:1900(mg/Kg);鎳:1060(mg/Kg),-無資料-,120.52676106252,24.095114778719
(N00498)彰化縣和美鎮新發段1237地號,農地,,彰化縣和美鎮新發段1237地號,"1,910平方公尺",公告解除控制場址,鉻:671(mg/Kg);銅:729(mg/Kg);鋅:2430(mg/Kg);鎳:1430(mg/Kg),-無資料-,120.52725354467,24.09492668797
(N00499)彰化縣和美鎮新發段1256-0000地號,農地,,彰化縣和美鎮新發段1256地號,"11,018平方公尺",公告解除控制場址,鉻:553(mg/Kg);銅:501(mg/Kg);鋅:1130(mg/Kg);鎳:493(mg/Kg),-無資料-,120.526571297,24.095899736684
(N00500)彰化縣和美鎮嘉安段1039-0000地號,農地,,彰化縣和美鎮嘉安段1039地號,"1,414平方公尺",公告解除控制場址,鉻:277(mg/Kg);銅:287(mg/Kg);鋅:1160(mg/Kg);鎳:755(mg/Kg),-無資料-,120.52449984988,24.097500515142
(N00501)彰化縣和美鎮嘉安段1041地號,農地,,彰化縣和美鎮嘉安段1041地號,"7,736平方公尺",公告解除控制場址,鉻:270(mg/Kg);銅:285(mg/Kg);鋅:1080(mg/Kg);鎳:692(mg/Kg),-無資料-,120.52489744867,24.096373094434
(N00502)彰化縣和美鎮嘉安段1043地號,農地,,彰化縣和美鎮嘉安段1043地號,"5,803平方公尺",公告解除控制場址,鉻:502(mg/Kg);銅:428(mg/Kg);鋅:1560(mg/Kg);鎳:647(mg/Kg),-無資料-,120.52518644793,24.095353686277
(N00503)彰化縣和美鎮嘉安段1044地號,農地,,彰化縣和美鎮嘉安段1044地號,"3,226平方公尺",公告解除控制場址,鉻:481(mg/Kg);銅:368(mg/Kg);鋅:1610(mg/Kg);鎳:901(mg/Kg),-無資料-,120.5254733806,24.094894085014
(N00504)彰化縣和美鎮嘉安段1045地號,農地,,彰化縣和美鎮嘉安段1045地號,"2,226平方公尺",公告解除控制場址,鉻:427(mg/Kg);銅:374(mg/Kg);鋅:1340(mg/Kg);鎳:754(mg/Kg),-無資料-,120.52578868826,24.094741565987
